-,60,_
2996,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:850,force_strike:497,skill_1:1296,skill_2:0,skill_3:0,team_buff:0,s2_fs:70,s1_boost:282
2097,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1025,force_strike:0,skill_1:1071,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,60,krdb
3296,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:935,force_strike:547,skill_1:1425,skill_2:0,skill_3:0,team_buff:0,s2_fs:77,s1_boost:310
2306,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1128,force_strike:0,skill_1:1178,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,_
2496,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:787,force_strike:468,skill_1:1051,skill_2:0,skill_3:0,team_buff:0,s2_fs:72,s1_boost:116
1857,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:976,force_strike:0,skill_1:880,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,k
2746,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:866,force_strike:515,skill_1:1157,skill_2:0,skill_3:0,team_buff:0,s2_fs:79,s1_boost:127
2043,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1074,force_strike:0,skill_1:969,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,r
2682,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:787,force_strike:468,skill_1:1209,skill_2:0,skill_3:0,team_buff:0,s2_fs:83,s1_boost:133
1989,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:976,force_strike:0,skill_1:1013,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,kr
2950,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:866,force_strike:515,skill_1:1330,skill_2:0,skill_3:0,team_buff:0,s2_fs:91,s1_boost:146
2188,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1074,force_strike:0,skill_1:1114,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,d
2653,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:837,force_strike:498,skill_1:1118,skill_2:0,skill_3:0,team_buff:0,s2_fs:76,s1_boost:123
1979,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1040,force_strike:0,skill_1:938,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,kd
2919,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:921,force_strike:547,skill_1:1229,skill_2:0,skill_3:0,team_buff:0,s2_fs:84,s1_boost:135
2176,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1144,force_strike:0,skill_1:1032,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,b
2496,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:787,force_strike:468,skill_1:1051,skill_2:0,skill_3:0,team_buff:0,s2_fs:72,s1_boost:116
1857,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:976,force_strike:0,skill_1:880,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,kb
2746,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:866,force_strike:515,skill_1:1157,skill_2:0,skill_3:0,team_buff:0,s2_fs:79,s1_boost:127
2043,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1074,force_strike:0,skill_1:969,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,rd
2851,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:837,force_strike:498,skill_1:1285,skill_2:0,skill_3:0,team_buff:0,s2_fs:88,s1_boost:141
2119,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1040,force_strike:0,skill_1:1079,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,krd
3136,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:921,force_strike:547,skill_1:1414,skill_2:0,skill_3:0,team_buff:0,s2_fs:97,s1_boost:156
2331,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1144,force_strike:0,skill_1:1187,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,rb
2682,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:787,force_strike:468,skill_1:1209,skill_2:0,skill_3:0,team_buff:0,s2_fs:83,s1_boost:133
1989,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:976,force_strike:0,skill_1:1013,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,krb
2950,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:866,force_strike:515,skill_1:1330,skill_2:0,skill_3:0,team_buff:0,s2_fs:91,s1_boost:146
2188,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1074,force_strike:0,skill_1:1114,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,db
2653,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:837,force_strike:498,skill_1:1118,skill_2:0,skill_3:0,team_buff:0,s2_fs:76,s1_boost:123
1979,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1040,force_strike:0,skill_1:938,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,kdb
2919,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:921,force_strike:547,skill_1:1229,skill_2:0,skill_3:0,team_buff:0,s2_fs:84,s1_boost:135
2176,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1144,force_strike:0,skill_1:1032,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,rdb
2851,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:837,force_strike:498,skill_1:1285,skill_2:0,skill_3:0,team_buff:0,s2_fs:88,s1_boost:141
2119,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1040,force_strike:0,skill_1:1079,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,120,krdb
3136,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:921,force_strike:547,skill_1:1414,skill_2:0,skill_3:0,team_buff:0,s2_fs:97,s1_boost:156
2331,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1144,force_strike:0,skill_1:1187,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,_
2442,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:786,force_strike:464,skill_1:1038,skill_2:0,skill_3:0,team_buff:0,s2_fs:76,s1_boost:77
1852,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:974,force_strike:0,skill_1:878,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,k
2686,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:864,force_strike:510,skill_1:1142,skill_2:0,skill_3:0,team_buff:0,s2_fs:84,s1_boost:85
2038,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1071,force_strike:0,skill_1:966,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,r
2621,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:786,force_strike:464,skill_1:1194,skill_2:0,skill_3:0,team_buff:0,s2_fs:88,s1_boost:88
1984,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:974,force_strike:0,skill_1:1010,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,kr
2883,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:864,force_strike:510,skill_1:1313,skill_2:0,skill_3:0,team_buff:0,s2_fs:96,s1_boost:97
2183,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1071,force_strike:0,skill_1:1111,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,d
2596,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:835,force_strike:493,skill_1:1104,skill_2:0,skill_3:0,team_buff:0,s2_fs:81,s1_boost:82
1974,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1037,force_strike:0,skill_1:936,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,kd
2856,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:919,force_strike:542,skill_1:1214,skill_2:0,skill_3:0,team_buff:0,s2_fs:89,s1_boost:90
2171,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1141,force_strike:0,skill_1:1029,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,b
2442,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:786,force_strike:464,skill_1:1038,skill_2:0,skill_3:0,team_buff:0,s2_fs:76,s1_boost:77
1852,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:974,force_strike:0,skill_1:878,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,kb
2686,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:864,force_strike:510,skill_1:1142,skill_2:0,skill_3:0,team_buff:0,s2_fs:84,s1_boost:85
2038,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1071,force_strike:0,skill_1:966,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,rd
2787,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:835,force_strike:493,skill_1:1269,skill_2:0,skill_3:0,team_buff:0,s2_fs:93,s1_boost:94
2114,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1037,force_strike:0,skill_1:1076,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,krd
3065,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:919,force_strike:542,skill_1:1396,skill_2:0,skill_3:0,team_buff:0,s2_fs:103,s1_boost:104
2325,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1141,force_strike:0,skill_1:1184,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,rb
2621,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:786,force_strike:464,skill_1:1194,skill_2:0,skill_3:0,team_buff:0,s2_fs:88,s1_boost:88
1984,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:974,force_strike:0,skill_1:1010,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,krb
2883,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:864,force_strike:510,skill_1:1313,skill_2:0,skill_3:0,team_buff:0,s2_fs:96,s1_boost:97
2183,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1071,force_strike:0,skill_1:1111,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,db
2596,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:835,force_strike:493,skill_1:1104,skill_2:0,skill_3:0,team_buff:0,s2_fs:81,s1_boost:82
1974,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1037,force_strike:0,skill_1:936,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,kdb
2856,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:919,force_strike:542,skill_1:1214,skill_2:0,skill_3:0,team_buff:0,s2_fs:89,s1_boost:90
2171,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1141,force_strike:0,skill_1:1029,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,rdb
2787,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:835,force_strike:493,skill_1:1269,skill_2:0,skill_3:0,team_buff:0,s2_fs:93,s1_boost:94
2114,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr],!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1037,force_strike:0,skill_1:1076,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
-,180,krdb
3065,Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:919,force_strike:542,skill_1:1396,skill_2:0,skill_3:0,team_buff:0,s2_fs:103,s1_boost:104
2325,_c_Hawk,5星,风,弓,2982,[RR+FoG][Zephyr];dpsrange:(0~0),!<c4+fs & hp70 & fullhp=stun & hit15 & 80 resist>,,attack:1141,force_strike:0,skill_1:1184,skill_2:0,skill_3:0,team_buff:0,s1_boost:0
