-,60,_
5589,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4060~6021),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1250,force_strike:8,skill_1:2334,skill_2:0,skill_3:405,team_buff:0,s1_poison:94,bleed:1496
4712,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3260~5086),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1073,force_strike:7,skill_1:2004,skill_2:0,skill_3:348,team_buff:0,s1_poison:0,bleed:1279
-,120,_
5343,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3954~5903),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1172,force_strike:40,skill_1:1802,skill_2:0,skill_3:499,team_buff:0,s1_poison:38,bleed:1789
4538,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3177~5014),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1002,force_strike:34,skill_1:1540,skill_2:0,skill_3:426,team_buff:0,s1_poison:0,bleed:1532
-,120,k
5343,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3954~5903),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1172,force_strike:40,skill_1:1802,skill_2:0,skill_3:499,team_buff:0,s1_poison:38,bleed:1789
4538,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3177~5014),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1002,force_strike:34,skill_1:1540,skill_2:0,skill_3:426,team_buff:0,s1_poison:0,bleed:1532
-,120,r
5974,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4476~6605),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1172,force_strike:40,skill_1:2072,skill_2:0,skill_3:573,team_buff:0,s1_poison:44,bleed:2069
5080,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3597~5610),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1002,force_strike:34,skill_1:1772,skill_2:0,skill_3:490,team_buff:0,s1_poison:0,bleed:1780
-,120,kr
5974,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4476~6605),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1172,force_strike:40,skill_1:2072,skill_2:0,skill_3:573,team_buff:0,s1_poison:44,bleed:2069
5080,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3597~5610),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1002,force_strike:34,skill_1:1772,skill_2:0,skill_3:490,team_buff:0,s1_poison:0,bleed:1780
-,120,d
5722,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4271~6289),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1249,force_strike:43,skill_1:1920,skill_2:0,skill_3:531,team_buff:0,s1_poison:41,bleed:1936
4857,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3446~5360),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1072,force_strike:37,skill_1:1647,skill_2:0,skill_3:456,team_buff:0,s1_poison:0,bleed:1644
-,120,kd
5722,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4271~6289),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1249,force_strike:43,skill_1:1920,skill_2:0,skill_3:531,team_buff:0,s1_poison:41,bleed:1936
4857,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3446~5360),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1072,force_strike:37,skill_1:1647,skill_2:0,skill_3:456,team_buff:0,s1_poison:0,bleed:1644
-,120,b
5352,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4325~5949),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1186,force_strike:14,skill_1:1802,skill_2:0,skill_3:497,team_buff:0,s1_poison:48,bleed:1803
4520,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3453~5053),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1014,force_strike:12,skill_1:1542,skill_2:0,skill_3:425,team_buff:0,s1_poison:0,bleed:1526
-,120,kb
5352,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4325~5949),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1186,force_strike:14,skill_1:1802,skill_2:0,skill_3:497,team_buff:0,s1_poison:48,bleed:1803
4520,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3453~5053),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1014,force_strike:12,skill_1:1542,skill_2:0,skill_3:425,team_buff:0,s1_poison:0,bleed:1526
-,120,rd
6336,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4734~7037),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1249,force_strike:43,skill_1:2207,skill_2:0,skill_3:611,team_buff:0,s1_poison:47,bleed:2177
5427,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4110~5997),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1072,force_strike:37,skill_1:1894,skill_2:0,skill_3:524,team_buff:0,s1_poison:0,bleed:1898
-,120,krd
6336,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4734~7037),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1249,force_strike:43,skill_1:2207,skill_2:0,skill_3:611,team_buff:0,s1_poison:47,bleed:2177
5427,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4110~5997),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1072,force_strike:37,skill_1:1894,skill_2:0,skill_3:524,team_buff:0,s1_poison:0,bleed:1898
-,120,rb
5953,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4565~6661),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1186,force_strike:14,skill_1:2071,skill_2:0,skill_3:572,team_buff:0,s1_poison:56,bleed:2052
5043,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3798~5658),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1014,force_strike:12,skill_1:1771,skill_2:0,skill_3:489,team_buff:0,s1_poison:0,bleed:1756
-,120,krb
5953,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4565~6661),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1186,force_strike:14,skill_1:2071,skill_2:0,skill_3:572,team_buff:0,s1_poison:56,bleed:2052
5043,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3798~5658),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1014,force_strike:12,skill_1:1771,skill_2:0,skill_3:489,team_buff:0,s1_poison:0,bleed:1756
-,120,db
5687,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4624~6338),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1264,force_strike:15,skill_1:1920,skill_2:0,skill_3:530,team_buff:0,s1_poison:52,bleed:1905
4823,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3652~5402),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1084,force_strike:12,skill_1:1648,skill_2:0,skill_3:454,team_buff:0,s1_poison:0,bleed:1623
-,120,kdb
5687,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4624~6338),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1264,force_strike:15,skill_1:1920,skill_2:0,skill_3:530,team_buff:0,s1_poison:52,bleed:1905
4823,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3652~5402),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1084,force_strike:12,skill_1:1648,skill_2:0,skill_3:454,team_buff:0,s1_poison:0,bleed:1623
-,120,rdb
6353,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4796~7097),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1264,force_strike:15,skill_1:2208,skill_2:0,skill_3:609,team_buff:0,s1_poison:59,bleed:2196
5381,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4324~6048),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1084,force_strike:12,skill_1:1894,skill_2:0,skill_3:523,team_buff:0,s1_poison:0,bleed:1866
-,120,krdb
6353,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4796~7097),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1264,force_strike:15,skill_1:2208,skill_2:0,skill_3:609,team_buff:0,s1_poison:59,bleed:2196
5381,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4324~6048),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1084,force_strike:12,skill_1:1894,skill_2:0,skill_3:523,team_buff:0,s1_poison:0,bleed:1866
-,180,_
5525,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4498~6157),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1191,force_strike:42,skill_1:1814,skill_2:0,skill_3:473,team_buff:0,s1_poison:25,bleed:1977
4709,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3715~5242),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1019,force_strike:35,skill_1:1551,skill_2:0,skill_3:404,team_buff:0,s1_poison:0,bleed:1697
-,180,k
5525,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4498~6157),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1191,force_strike:42,skill_1:1814,skill_2:0,skill_3:473,team_buff:0,s1_poison:25,bleed:1977
4709,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3715~5242),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1019,force_strike:35,skill_1:1551,skill_2:0,skill_3:404,team_buff:0,s1_poison:0,bleed:1697
-,180,r
6144,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4559~6898),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1192,force_strike:42,skill_1:2089,skill_2:0,skill_3:542,team_buff:0,s1_poison:29,bleed:2248
5246,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4132~5872),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1019,force_strike:35,skill_1:1785,skill_2:0,skill_3:465,team_buff:0,s1_poison:0,bleed:1940
-,180,kr
6144,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4559~6898),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1192,force_strike:42,skill_1:2089,skill_2:0,skill_3:542,team_buff:0,s1_poison:29,bleed:2248
5246,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4132~5872),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1019,force_strike:35,skill_1:1785,skill_2:0,skill_3:465,team_buff:0,s1_poison:0,bleed:1940
-,180,d
5887,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4676~6560),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1271,force_strike:45,skill_1:1934,skill_2:0,skill_3:499,team_buff:0,s1_poison:27,bleed:2109
4994,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3990~5604),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1089,force_strike:38,skill_1:1660,skill_2:0,skill_3:430,team_buff:0,s1_poison:0,bleed:1774
-,180,kd
5887,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4676~6560),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1271,force_strike:45,skill_1:1934,skill_2:0,skill_3:499,team_buff:0,s1_poison:27,bleed:2109
4994,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3990~5604),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1089,force_strike:38,skill_1:1660,skill_2:0,skill_3:430,team_buff:0,s1_poison:0,bleed:1774
-,180,b
5589,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4473~6324),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1191,force_strike:15,skill_1:1848,skill_2:0,skill_3:534,team_buff:0,s1_poison:37,bleed:1961
4743,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3820~5385),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1019,force_strike:13,skill_1:1581,skill_2:0,skill_3:457,team_buff:0,s1_poison:0,bleed:1671
-,180,kb
5589,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4473~6324),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1191,force_strike:15,skill_1:1848,skill_2:0,skill_3:534,team_buff:0,s1_poison:37,bleed:1961
4743,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(3820~5385),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1019,force_strike:13,skill_1:1581,skill_2:0,skill_3:457,team_buff:0,s1_poison:0,bleed:1671
-,180,rd
6572,Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(5225~7348),<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1270,force_strike:44,skill_1:2223,skill_2:0,skill_3:579,team_buff:0,s1_poison:31,bleed:2422
5592,_c_Addis,4*,wind,blade,2362,[Resounding_Rendition+Crystalian_Envoy][Vayu];dpsrange:(4348~6278),!<hp70 & 0 resist>,s2 c2 s1 c5fsf c4fs s1; hold s2s1 until bleed under 3,attack:1090,force_strike:38,skill_1:1912,skill_2:0,skill_3:491,team_buff:0,s1_poison:0,bleed:2058
-,180,krd
