-,60,_
2756,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:625,force_strike:158,skill_1:1097,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:437,fs_alt_hit1:437
-,60,rb
3285,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:740,force_strike:47,skill_1:1356,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:380,fs_alt_hit3:380,fs_alt_hit1:380
2328,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:446,force_strike:87,skill_1:1067,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:363,fs_alt_hit1:363
-,60,krb
3613,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:814,force_strike:52,skill_1:1492,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:418,fs_alt_hit3:418,fs_alt_hit1:418
2561,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:490,force_strike:96,skill_1:1173,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:400,fs_alt_hit1:400
-,60,db
3401,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:811,force_strike:52,skill_1:1291,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:415,fs_alt_hit3:415,fs_alt_hit1:415
2389,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:487,force_strike:96,skill_1:1013,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:396,fs_alt_hit1:396
-,60,kdb
3741,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:892,force_strike:57,skill_1:1420,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:457,fs_alt_hit3:457,fs_alt_hit1:457
2628,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:536,force_strike:105,skill_1:1114,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:435,fs_alt_hit1:435
-,60,rdb
3595,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:811,force_strike:52,skill_1:1484,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:415,fs_alt_hit3:415,fs_alt_hit1:415
2541,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:487,force_strike:96,skill_1:1164,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:396,fs_alt_hit1:396
-,60,krdb
3954,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:892,force_strike:57,skill_1:1633,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:457,fs_alt_hit3:457,fs_alt_hit1:457
2795,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:536,force_strike:105,skill_1:1281,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:435,fs_alt_hit1:435
-,120,_
3441,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:721,force_strike:35,skill_1:1114,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:523,fs_alt_hit3:523,fs_alt_hit1:523
2131,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:486,force_strike:120,skill_1:797,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:363,fs_alt_hit1:363
-,120,k
3785,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:793,force_strike:39,skill_1:1225,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:575,fs_alt_hit3:575,fs_alt_hit1:575
2344,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:535,force_strike:132,skill_1:877,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:399,fs_alt_hit1:399
-,120,r
3608,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:721,force_strike:35,skill_1:1281,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:523,fs_alt_hit3:523,fs_alt_hit1:523
2251,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:486,force_strike:120,skill_1:917,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:363,fs_alt_hit1:363
-,120,kr
3969,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:793,force_strike:39,skill_1:1409,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:575,fs_alt_hit3:575,fs_alt_hit1:575
2476,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:535,force_strike:132,skill_1:1008,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:399,fs_alt_hit1:399
-,120,d
3765,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:789,force_strike:39,skill_1:1218,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:572,fs_alt_hit3:572,fs_alt_hit1:572
2326,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:532,force_strike:131,skill_1:870,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:396,fs_alt_hit1:396
-,120,kd
4141,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:868,force_strike:43,skill_1:1340,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:629,fs_alt_hit3:629,fs_alt_hit1:629
2559,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:585,force_strike:145,skill_1:957,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:435,fs_alt_hit1:435
-,120,b
3186,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:715,force_strike:23,skill_1:1189,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:419,fs_alt_hit3:419,fs_alt_hit1:419
2172,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:415,force_strike:54,skill_1:868,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:417,fs_alt_hit1:417
-,120,kb
3505,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:786,force_strike:26,skill_1:1308,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:461,fs_alt_hit3:461,fs_alt_hit1:461
2390,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:456,force_strike:60,skill_1:955,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:458,fs_alt_hit1:458
-,120,rd
3948,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:789,force_strike:39,skill_1:1401,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:572,fs_alt_hit3:572,fs_alt_hit1:572
2457,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:532,force_strike:131,skill_1:1001,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:396,fs_alt_hit1:396
-,120,krd
4342,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:868,force_strike:43,skill_1:1542,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:629,fs_alt_hit3:629,fs_alt_hit1:629
2703,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:585,force_strike:145,skill_1:1101,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:435,fs_alt_hit1:435
-,120,rb
3365,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:715,force_strike:23,skill_1:1368,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:419,fs_alt_hit3:419,fs_alt_hit1:419
2303,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:415,force_strike:54,skill_1:999,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:417,fs_alt_hit1:417
-,120,krb
3701,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:786,force_strike:26,skill_1:1505,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:461,fs_alt_hit3:461,fs_alt_hit1:461
2533,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:456,force_strike:60,skill_1:1098,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:458,fs_alt_hit1:458
-,120,db
3485,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:782,force_strike:26,skill_1:1301,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:458,fs_alt_hit3:458,fs_alt_hit1:458
2369,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:453,force_strike:60,skill_1:947,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:454,fs_alt_hit1:454
-,120,kdb
3834,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:860,force_strike:29,skill_1:1431,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:504,fs_alt_hit3:504,fs_alt_hit1:504
2606,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:498,force_strike:66,skill_1:1042,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:499,fs_alt_hit1:499
-,120,rdb
3681,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:782,force_strike:26,skill_1:1497,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:458,fs_alt_hit3:458,fs_alt_hit1:458
2512,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:453,force_strike:60,skill_1:1090,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:454,fs_alt_hit1:454
-,120,krdb
4049,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:860,force_strike:29,skill_1:1646,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:504,fs_alt_hit3:504,fs_alt_hit1:504
2763,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:498,force_strike:66,skill_1:1199,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:499,fs_alt_hit1:499
-,180,_
3433,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:711,force_strike:23,skill_1:1094,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:534,fs_alt_hit3:534,fs_alt_hit1:534
2156,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:470,force_strike:116,skill_1:841,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:363,fs_alt_hit1:363
-,180,k
3777,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:782,force_strike:26,skill_1:1203,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:587,fs_alt_hit3:587,fs_alt_hit1:587
2372,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:517,force_strike:128,skill_1:925,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:400,fs_alt_hit1:400
-,180,r
3597,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:711,force_strike:23,skill_1:1258,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:534,fs_alt_hit3:534,fs_alt_hit1:534
2282,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:470,force_strike:116,skill_1:967,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:363,fs_alt_hit1:363
-,180,kr
3957,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:782,force_strike:26,skill_1:1384,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:587,fs_alt_hit3:587,fs_alt_hit1:587
2511,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:517,force_strike:128,skill_1:1064,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:400,fs_alt_hit1:400
-,180,d
3755,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:778,force_strike:26,skill_1:1197,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:584,fs_alt_hit3:584,fs_alt_hit1:584
2353,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:514,force_strike:128,skill_1:918,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:396,fs_alt_hit1:396
-,180,kd
4131,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:856,force_strike:29,skill_1:1317,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:642,fs_alt_hit3:642,fs_alt_hit1:642
2589,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:565,force_strike:140,skill_1:1010,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:436,fs_alt_hit1:436
-,180,b
3212,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:706,force_strike:15,skill_1:1193,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:432,fs_alt_hit3:432,fs_alt_hit1:432
2187,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:397,force_strike:43,skill_1:889,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:428,fs_alt_hit1:428
-,180,kb
3534,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:777,force_strike:17,skill_1:1312,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:475,fs_alt_hit3:475,fs_alt_hit1:475
2406,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:436,force_strike:48,skill_1:978,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:471,fs_alt_hit1:471
-,180,rd
3935,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:778,force_strike:26,skill_1:1376,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:584,fs_alt_hit3:584,fs_alt_hit1:584
2491,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:514,force_strike:128,skill_1:1056,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:396,fs_alt_hit1:396
-,180,krd
4328,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:856,force_strike:29,skill_1:1514,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:642,fs_alt_hit3:642,fs_alt_hit1:642
2740,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:565,force_strike:140,skill_1:1162,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:436,fs_alt_hit1:436
-,180,rb
3391,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:706,force_strike:15,skill_1:1372,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:432,fs_alt_hit3:432,fs_alt_hit1:432
2320,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:397,force_strike:43,skill_1:1022,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:428,fs_alt_hit1:428
-,180,krb
3730,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:777,force_strike:17,skill_1:1509,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:475,fs_alt_hit3:475,fs_alt_hit1:475
2553,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:436,force_strike:48,skill_1:1124,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:471,fs_alt_hit1:471
-,180,db
3514,Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],<huge hitbox eneny & hp70>,c2+fs during s2,attack:773,force_strike:17,skill_1:1305,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:472,fs_alt_hit3:472,fs_alt_hit1:472
2385,_c_Kuhai,4*,wind,sword,2994,[Stellar_Show+Resounding_Rendition][Zephyr],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:433,force_strike:48,skill_1:970,skill_2:0,skill_3:0,team_buff:0,fs_alt:0,fs_alt_hit2:466,fs_alt_hit1:466
-,180,kdb
