-,180,_
3571,_c_G_Mym,5星,火,枪,3140,[RR+CE],!<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:710,force_strike:108,skill_1:864,skill_2:368,skill_3:174,team_buff:0,d_ss:32,d_atk:880,s2_boost:137,d_skl:295
-,180,kb
4482,G_Mym,5星,火,枪,3140,[RR+CE],<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:891,force_strike:135,skill_1:1085,skill_2:462,skill_3:219,team_buff:0,d_ss:40,d_atk:1104,s2_boost:172,d_skl:370
3928,_c_G_Mym,5星,火,枪,3140,[RR+CE],!<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:781,force_strike:119,skill_1:951,skill_2:405,skill_3:192,team_buff:0,d_ss:35,d_atk:968,s2_boost:151,d_skl:324
-,180,rd
4679,G_Mym,5星,火,枪,3140,[RR+CE],<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:867,force_strike:131,skill_1:1208,skill_2:515,skill_3:244,team_buff:0,d_ss:38,d_atk:1069,s2_boost:191,d_skl:412
4115,_c_G_Mym,5星,火,枪,3140,[RR+CE],!<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:762,force_strike:115,skill_1:1062,skill_2:452,skill_3:214,team_buff:0,d_ss:34,d_atk:940,s2_boost:168,d_skl:362
-,180,krd
5147,G_Mym,5星,火,枪,3140,[RR+CE],<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:953,force_strike:144,skill_1:1329,skill_2:566,skill_3:268,team_buff:0,d_ss:42,d_atk:1176,s2_boost:211,d_skl:453
4526,_c_G_Mym,5星,火,枪,3140,[RR+CE],!<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:838,force_strike:127,skill_1:1169,skill_2:498,skill_3:236,team_buff:0,d_ss:37,d_atk:1034,s2_boost:185,d_skl:398
-,180,rb
4389,G_Mym,5星,火,枪,3140,[RR+CE],<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:810,force_strike:123,skill_1:1134,skill_2:483,skill_3:229,team_buff:0,d_ss:36,d_atk:1004,s2_boost:180,d_skl:387
3847,_c_G_Mym,5星,火,枪,3140,[RR+CE],!<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:710,force_strike:108,skill_1:994,skill_2:423,skill_3:200,team_buff:0,d_ss:32,d_atk:880,s2_boost:157,d_skl:339
-,180,krb
4828,G_Mym,5星,火,枪,3140,[RR+CE],<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:891,force_strike:135,skill_1:1248,skill_2:531,skill_3:252,team_buff:0,d_ss:40,d_atk:1104,s2_boost:198,d_skl:425
4232,_c_G_Mym,5星,火,枪,3140,[RR+CE],!<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:781,force_strike:119,skill_1:1093,skill_2:466,skill_3:221,team_buff:0,d_ss:35,d_atk:968,s2_boost:173,d_skl:373
-,180,db
4341,G_Mym,5星,火,枪,3140,[RR+CE],<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:863,force_strike:131,skill_1:1051,skill_2:447,skill_3:212,team_buff:0,d_ss:38,d_atk:1070,s2_boost:166,d_skl:358
3818,_c_G_Mym,5星,火,枪,3140,[RR+CE],!<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:759,force_strike:115,skill_1:924,skill_2:393,skill_3:186,team_buff:0,d_ss:34,d_atk:941,s2_boost:146,d_skl:315
-,180,kdb
4775,G_Mym,5星,火,枪,3140,[RR+CE],<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:949,force_strike:144,skill_1:1156,skill_2:492,skill_3:233,team_buff:0,d_ss:42,d_atk:1177,s2_boost:183,d_skl:394
4199,_c_G_Mym,5星,火,枪,3140,[RR+CE],!<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:835,force_strike:127,skill_1:1016,skill_2:433,skill_3:205,team_buff:0,d_ss:37,d_atk:1035,s2_boost:161,d_skl:347
-,180,rdb
4677,G_Mym,5星,火,枪,3140,[RR+CE],<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:863,force_strike:131,skill_1:1208,skill_2:515,skill_3:244,team_buff:0,d_ss:38,d_atk:1070,s2_boost:192,d_skl:412
4113,_c_G_Mym,5星,火,枪,3140,[RR+CE],!<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:759,force_strike:115,skill_1:1063,skill_2:453,skill_3:214,team_buff:0,d_ss:34,d_atk:941,s2_boost:168,d_skl:362
-,180,krdb
5144,G_Mym,5星,火,枪,3140,[RR+CE],<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:949,force_strike:144,skill_1:1329,skill_2:566,skill_3:268,team_buff:0,d_ss:42,d_atk:1177,s2_boost:211,d_skl:453
4524,_c_G_Mym,5星,火,枪,3140,[RR+CE],!<hp70>,c5 fs; get 10% dp from enemy every 18s;,attack:835,force_strike:127,skill_1:1169,skill_2:498,skill_3:236,team_buff:0,d_ss:37,d_atk:1035,s2_boost:185,d_skl:399
