-,60,_
2609,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1048,force_strike:121,skill_1:611,skill_2:454,skill_3:0,team_buff:372
-,180,k
3837,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1480,force_strike:171,skill_1:864,skill_2:641,skill_3:0,team_buff:410,team_energy:127,s1_energized:81,s2_energized:60
2870,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1153,force_strike:133,skill_1:673,skill_2:499,skill_3:0,team_buff:410
-,180,r
3760,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1346,force_strike:155,skill_1:903,skill_2:670,skill_3:0,team_buff:402,team_energy:133,s1_energized:85,s2_energized:63
2799,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1048,force_strike:121,skill_1:703,skill_2:522,skill_3:0,team_buff:402
-,180,kr
4136,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1480,force_strike:171,skill_1:993,skill_2:737,skill_3:0,team_buff:443,team_energy:146,s1_energized:94,s2_energized:69
3079,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1153,force_strike:133,skill_1:774,skill_2:574,skill_3:0,team_buff:443
-,180,d
3488,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1346,force_strike:155,skill_1:785,skill_2:583,skill_3:0,team_buff:372,team_energy:115,s1_energized:74,s2_energized:54
2609,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1048,force_strike:121,skill_1:611,skill_2:454,skill_3:0,team_buff:372
-,180,kd
3837,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1480,force_strike:171,skill_1:864,skill_2:641,skill_3:0,team_buff:410,team_energy:127,s1_energized:81,s2_energized:60
2870,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1153,force_strike:133,skill_1:673,skill_2:499,skill_3:0,team_buff:410
-,180,b
3706,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1296,force_strike:157,skill_1:952,skill_2:591,skill_3:0,team_buff:443,team_energy:133,s1_energized:130
2779,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1010,force_strike:122,skill_1:742,skill_2:461,skill_3:0,team_buff:443
-,180,kb
4077,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1425,force_strike:173,skill_1:1048,skill_2:651,skill_3:0,team_buff:487,team_energy:147,s1_energized:143
3057,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1111,force_strike:135,skill_1:816,skill_2:507,skill_3:0,team_buff:487
-,180,rd
3760,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1346,force_strike:155,skill_1:903,skill_2:670,skill_3:0,team_buff:402,team_energy:133,s1_energized:85,s2_energized:63
2799,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1048,force_strike:121,skill_1:703,skill_2:522,skill_3:0,team_buff:402
-,180,krd
4136,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1480,force_strike:171,skill_1:993,skill_2:737,skill_3:0,team_buff:443,team_energy:146,s1_energized:94,s2_energized:69
3079,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1153,force_strike:133,skill_1:774,skill_2:574,skill_3:0,team_buff:443
-,180,rb
4013,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1296,force_strike:157,skill_1:1095,skill_2:680,skill_3:0,team_buff:478,team_energy:153,s1_energized:150
2995,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1010,force_strike:122,skill_1:853,skill_2:530,skill_3:0,team_buff:478
-,180,krb
4414,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1425,force_strike:173,skill_1:1205,skill_2:748,skill_3:0,team_buff:526,team_energy:169,s1_energized:165
3295,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1111,force_strike:135,skill_1:938,skill_2:583,skill_3:0,team_buff:526
-,180,db
3706,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1296,force_strike:157,skill_1:952,skill_2:591,skill_3:0,team_buff:443,team_energy:133,s1_energized:130
2779,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1010,force_strike:122,skill_1:742,skill_2:461,skill_3:0,team_buff:443
-,180,kdb
4077,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1425,force_strike:173,skill_1:1048,skill_2:651,skill_3:0,team_buff:487,team_energy:147,s1_energized:143
3057,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1111,force_strike:135,skill_1:816,skill_2:507,skill_3:0,team_buff:487
-,180,rdb
4013,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1296,force_strike:157,skill_1:1095,skill_2:680,skill_3:0,team_buff:478,team_energy:153,s1_energized:150
2995,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1010,force_strike:122,skill_1:853,skill_2:530,skill_3:0,team_buff:478
-,180,krdb
4414,D_Cleo,5星,水,匕,2725,[RR+FoG],<hp70 & energy & hit15 & always connect hits>,,attack:1425,force_strike:173,skill_1:1205,skill_2:748,skill_3:0,team_buff:526,team_energy:169,s1_energized:165
3295,_c_D_Cleo,5星,水,匕,2725,[RR+FoG],!<hp70 & energy & hit15 & always connect hits>,,attack:1111,force_strike:135,skill_1:938,skill_2:583,skill_3:0,team_buff:526
