-,60,_
4972,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:939,force_strike:432,skill_1:2411,skill_2:0,skill_3:0,team_buff:0,team_energy:220,s1_energized:181,s1_boost_energized:140,s1_boost:647
2910,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:756,force_strike:348,skill_1:1806,skill_2:0,skill_3:0,team_buff:0
-,120,rd
4942,Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],<hp70 & energy>,,attack:863,force_strike:397,skill_1:2439,skill_2:0,skill_3:0,team_buff:0,team_energy:246,s1_energized:191,s1_boost_energized:148,s1_boost:655
2836,_c_Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],!<hp70 & energy>,,attack:694,force_strike:319,skill_1:1822,skill_2:0,skill_3:0,team_buff:0
-,120,krd
5436,Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],<hp70 & energy>,,attack:950,force_strike:437,skill_1:2683,skill_2:0,skill_3:0,team_buff:0,team_energy:270,s1_energized:210,s1_boost_energized:163,s1_boost:720
3119,_c_Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],!<hp70 & energy>,,attack:763,force_strike:351,skill_1:2004,skill_2:0,skill_3:0,team_buff:0
-,120,rb
5011,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:853,force_strike:392,skill_1:2521,skill_2:0,skill_3:0,team_buff:0,team_energy:229,s1_energized:189,s1_boost_energized:147,s1_boost:676
2892,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:687,force_strike:316,skill_1:1888,skill_2:0,skill_3:0,team_buff:0
-,120,krb
5512,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:939,force_strike:432,skill_1:2773,skill_2:0,skill_3:0,team_buff:0,team_energy:253,s1_energized:208,s1_boost_energized:161,s1_boost:744
3181,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:756,force_strike:348,skill_1:2077,skill_2:0,skill_3:0,team_buff:0
-,120,db
4814,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:909,force_strike:418,skill_1:2335,skill_2:0,skill_3:0,team_buff:0,team_energy:214,s1_energized:175,s1_boost_energized:136,s1_boost:625
2822,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:733,force_strike:337,skill_1:1751,skill_2:0,skill_3:0,team_buff:0
-,120,kdb
5295,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:1000,force_strike:460,skill_1:2568,skill_2:0,skill_3:0,team_buff:0,team_energy:235,s1_energized:192,s1_boost_energized:149,s1_boost:688
3105,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:807,force_strike:371,skill_1:1926,skill_2:0,skill_3:0,team_buff:0
-,120,rdb
5337,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:909,force_strike:418,skill_1:2685,skill_2:0,skill_3:0,team_buff:0,team_energy:246,s1_energized:201,s1_boost_energized:156,s1_boost:719
3085,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:733,force_strike:337,skill_1:2014,skill_2:0,skill_3:0,team_buff:0
-,120,krdb
5870,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:1000,force_strike:460,skill_1:2953,skill_2:0,skill_3:0,team_buff:0,team_energy:270,s1_energized:221,s1_boost_energized:172,s1_boost:791
3394,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:807,force_strike:371,skill_1:2215,skill_2:0,skill_3:0,team_buff:0
-,180,_
4169,Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],<hp70 & energy>,,attack:800,force_strike:366,skill_1:1974,skill_2:0,skill_3:0,team_buff:0,team_energy:200,s1_energized:167,s1_boost_energized:122,s1_boost:538
2450,_c_Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],!<hp70 & energy>,,attack:641,force_strike:295,skill_1:1512,skill_2:0,skill_3:0,team_buff:0
-,180,k
4586,Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],<hp70 & energy>,,attack:880,force_strike:403,skill_1:2171,skill_2:0,skill_3:0,team_buff:0,team_energy:220,s1_energized:184,s1_boost_energized:134,s1_boost:591
2695,_c_Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],!<hp70 & energy>,,attack:706,force_strike:324,skill_1:1664,skill_2:0,skill_3:0,team_buff:0
-,180,r
4619,Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],<hp70 & energy>,,attack:800,force_strike:366,skill_1:2270,skill_2:0,skill_3:0,team_buff:0,team_energy:230,s1_energized:192,s1_boost_energized:140,s1_boost:618
2677,_c_Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],!<hp70 & energy>,,attack:641,force_strike:295,skill_1:1739,skill_2:0,skill_3:0,team_buff:0
-,180,kr
5081,Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],<hp70 & energy>,,attack:880,force_strike:403,skill_1:2497,skill_2:0,skill_3:0,team_buff:0,team_energy:253,s1_energized:211,s1_boost_energized:154,s1_boost:680
2944,_c_Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],!<hp70 & energy>,,attack:706,force_strike:324,skill_1:1913,skill_2:0,skill_3:0,team_buff:0
-,180,d
4449,Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],<hp70 & energy>,,attack:854,force_strike:391,skill_1:2106,skill_2:0,skill_3:0,team_buff:0,team_energy:214,s1_energized:178,s1_boost_energized:130,s1_boost:573
2619,_c_Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],!<hp70 & energy>,,attack:686,force_strike:315,skill_1:1617,skill_2:0,skill_3:0,team_buff:0
-,180,kd
4894,Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],<hp70 & energy>,,attack:940,force_strike:430,skill_1:2317,skill_2:0,skill_3:0,team_buff:0,team_energy:235,s1_energized:196,s1_boost_energized:143,s1_boost:630
2881,_c_Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],!<hp70 & energy>,,attack:754,force_strike:347,skill_1:1779,skill_2:0,skill_3:0,team_buff:0
-,180,b
4506,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:844,force_strike:387,skill_1:2177,skill_2:0,skill_3:0,team_buff:0,team_energy:200,s1_energized:176,s1_boost_energized:128,s1_boost:592
2668,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:680,force_strike:312,skill_1:1675,skill_2:0,skill_3:0,team_buff:0
-,180,kb
4956,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:929,force_strike:425,skill_1:2394,skill_2:0,skill_3:0,team_buff:0,team_energy:220,s1_energized:193,s1_boost_energized:141,s1_boost:651
2935,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:748,force_strike:344,skill_1:1843,skill_2:0,skill_3:0,team_buff:0
-,180,rd
4929,Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],<hp70 & energy>,,attack:854,force_strike:391,skill_1:2422,skill_2:0,skill_3:0,team_buff:0,team_energy:246,s1_energized:205,s1_boost_energized:149,s1_boost:659
2861,_c_Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],!<hp70 & energy>,,attack:686,force_strike:315,skill_1:1859,skill_2:0,skill_3:0,team_buff:0
-,180,krd
5422,Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],<hp70 & energy>,,attack:940,force_strike:430,skill_1:2665,skill_2:0,skill_3:0,team_buff:0,team_energy:270,s1_energized:225,s1_boost_energized:164,s1_boost:725
3148,_c_Yaten,5*,shadow,sword,2280,[Heralds_of_Hinomoto+Jewels_of_the_Sun][Shinobi],!<hp70 & energy>,,attack:754,force_strike:347,skill_1:2045,skill_2:0,skill_3:0,team_buff:0
-,180,rb
4997,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:844,force_strike:387,skill_1:2503,skill_2:0,skill_3:0,team_buff:0,team_energy:230,s1_energized:202,s1_boost_energized:148,s1_boost:681
2919,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:680,force_strike:312,skill_1:1926,skill_2:0,skill_3:0,team_buff:0
-,180,krb
5497,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:929,force_strike:425,skill_1:2754,skill_2:0,skill_3:0,team_buff:0,team_energy:253,s1_energized:222,s1_boost_energized:162,s1_boost:749
3211,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:748,force_strike:344,skill_1:2119,skill_2:0,skill_3:0,team_buff:0
-,180,db
4799,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:900,force_strike:412,skill_1:2318,skill_2:0,skill_3:0,team_buff:0,team_energy:214,s1_energized:187,s1_boost_energized:136,s1_boost:629
2846,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:725,force_strike:333,skill_1:1787,skill_2:0,skill_3:0,team_buff:0
-,180,kdb
5279,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:990,force_strike:453,skill_1:2550,skill_2:0,skill_3:0,team_buff:0,team_energy:235,s1_energized:206,s1_boost_energized:150,s1_boost:692
3131,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:798,force_strike:367,skill_1:1966,skill_2:0,skill_3:0,team_buff:0
-,180,rdb
5322,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:900,force_strike:412,skill_1:2666,skill_2:0,skill_3:0,team_buff:0,team_energy:246,s1_energized:215,s1_boost_energized:157,s1_boost:724
3114,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:725,force_strike:333,skill_1:2055,skill_2:0,skill_3:0,team_buff:0
-,180,krdb
5854,Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],<hp70 & energy>,,attack:990,force_strike:453,skill_1:2932,skill_2:0,skill_3:0,team_buff:0,team_energy:270,s1_energized:236,s1_boost_energized:173,s1_boost:796
3426,_c_Yaten,5*,shadow,sword,2267,[The_Shining_Overlord+Beautiful_Nothingness][Shinobi],!<hp70 & energy>,,attack:798,force_strike:367,skill_1:2261,skill_2:0,skill_3:0,team_buff:0
