-,60,_
1589,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:415,force_strike:499,skill_1:218,skill_2:133,skill_3:283,team_buff:0,s2_poison:0,s1fs:38,fs_poison:0
-,60,rd
4349,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:423,force_strike:529,skill_1:225,skill_2:162,skill_3:345,team_buff:771,s2_poison:636,s1fs:47,fs_poison:1206
1574,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:387,force_strike:489,skill_1:225,skill_2:138,skill_3:293,team_buff:0,s2_poison:0,s1fs:40,fs_poison:0
-,60,krd
4784,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:465,force_strike:582,skill_1:248,skill_2:179,skill_3:379,team_buff:848,s2_poison:700,s1fs:52,fs_poison:1327
1732,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:426,force_strike:538,skill_1:248,skill_2:152,skill_3:322,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
-,60,rb
4238,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:416,force_strike:491,skill_1:228,skill_2:164,skill_3:324,team_buff:810,s2_poison:642,s1fs:47,fs_poison:1112
1537,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:377,force_strike:454,skill_1:228,skill_2:139,skill_3:296,team_buff:0,s2_poison:0,s1fs:40,fs_poison:0
-,60,krb
4662,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:458,force_strike:540,skill_1:250,skill_2:180,skill_3:356,team_buff:891,s2_poison:706,s1fs:52,fs_poison:1223
1690,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:415,force_strike:499,skill_1:250,skill_2:153,skill_3:325,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
-,60,db
3994,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:416,force_strike:491,skill_1:198,skill_2:143,skill_3:281,team_buff:750,s2_poison:558,s1fs:41,fs_poison:1112
1445,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:377,force_strike:454,skill_1:198,skill_2:121,skill_3:257,team_buff:0,s2_poison:0,s1fs:35,fs_poison:0
-,60,kdb
4394,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:458,force_strike:540,skill_1:218,skill_2:157,skill_3:310,team_buff:825,s2_poison:614,s1fs:45,fs_poison:1223
1589,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:415,force_strike:499,skill_1:218,skill_2:133,skill_3:283,team_buff:0,s2_poison:0,s1fs:38,fs_poison:0
-,60,rdb
4238,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:416,force_strike:491,skill_1:228,skill_2:164,skill_3:324,team_buff:810,s2_poison:642,s1fs:47,fs_poison:1112
1537,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:377,force_strike:454,skill_1:228,skill_2:139,skill_3:296,team_buff:0,s2_poison:0,s1fs:40,fs_poison:0
-,60,krdb
4662,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:458,force_strike:540,skill_1:250,skill_2:180,skill_3:356,team_buff:891,s2_poison:706,s1fs:52,fs_poison:1223
1690,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:415,force_strike:499,skill_1:250,skill_2:153,skill_3:325,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
-,120,_
4490,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:437,force_strike:426,skill_1:221,skill_2:173,skill_3:233,team_buff:763,s2_poison:678,s1fs:41,fs_poison:1513
1391,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:391,force_strike:393,skill_1:221,skill_2:152,skill_3:198,team_buff:0,s2_poison:0,s1fs:35,fs_poison:0
-,120,k
4939,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:481,force_strike:469,skill_1:243,skill_2:191,skill_3:256,team_buff:839,s2_poison:746,s1fs:45,fs_poison:1665
1531,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:430,force_strike:432,skill_1:243,skill_2:167,skill_3:218,team_buff:0,s2_poison:0,s1fs:38,fs_poison:0
-,120,r
4754,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:437,force_strike:426,skill_1:254,skill_2:199,skill_3:268,team_buff:824,s2_poison:780,s1fs:47,fs_poison:1513
1483,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:391,force_strike:393,skill_1:254,skill_2:175,skill_3:228,team_buff:0,s2_poison:0,s1fs:40,fs_poison:0
-,120,kr
5229,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:481,force_strike:469,skill_1:279,skill_2:219,skill_3:295,team_buff:907,s2_poison:858,s1fs:52,fs_poison:1665
1631,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:430,force_strike:432,skill_1:279,skill_2:192,skill_3:250,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
-,120,d
4490,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:437,force_strike:426,skill_1:221,skill_2:173,skill_3:233,team_buff:763,s2_poison:678,s1fs:41,fs_poison:1513
1391,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:391,force_strike:393,skill_1:221,skill_2:152,skill_3:198,team_buff:0,s2_poison:0,s1fs:35,fs_poison:0
-,120,kd
4939,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:481,force_strike:469,skill_1:243,skill_2:191,skill_3:256,team_buff:839,s2_poison:746,s1fs:45,fs_poison:1665
1531,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:430,force_strike:432,skill_1:243,skill_2:167,skill_3:218,team_buff:0,s2_poison:0,s1fs:38,fs_poison:0
-,120,b
4578,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:409,force_strike:437,skill_1:216,skill_2:173,skill_3:292,team_buff:803,s2_poison:643,s1fs:41,fs_poison:1559
1430,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:367,force_strike:402,skill_1:216,skill_2:151,skill_3:257,team_buff:0,s2_poison:0,s1fs:35,fs_poison:0
-,120,kb
5035,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:450,force_strike:481,skill_1:238,skill_2:190,skill_3:321,team_buff:883,s2_poison:708,s1fs:45,fs_poison:1715
1574,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:404,force_strike:442,skill_1:238,skill_2:166,skill_3:282,team_buff:0,s2_poison:0,s1fs:38,fs_poison:0
-,120,rd
4754,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:437,force_strike:426,skill_1:254,skill_2:199,skill_3:268,team_buff:824,s2_poison:780,s1fs:47,fs_poison:1513
1483,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:391,force_strike:393,skill_1:254,skill_2:175,skill_3:228,team_buff:0,s2_poison:0,s1fs:40,fs_poison:0
-,120,krd
5229,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:481,force_strike:469,skill_1:279,skill_2:219,skill_3:295,team_buff:907,s2_poison:858,s1fs:52,fs_poison:1665
1631,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:430,force_strike:432,skill_1:279,skill_2:192,skill_3:250,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
-,120,rb
4847,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:409,force_strike:437,skill_1:249,skill_2:199,skill_3:335,team_buff:867,s2_poison:740,s1fs:47,fs_poison:1559
1530,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:367,force_strike:402,skill_1:249,skill_2:174,skill_3:295,team_buff:0,s2_poison:0,s1fs:40,fs_poison:0
-,120,krb
5332,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:450,force_strike:481,skill_1:274,skill_2:218,skill_3:369,team_buff:954,s2_poison:814,s1fs:52,fs_poison:1715
1683,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:404,force_strike:442,skill_1:274,skill_2:191,skill_3:325,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
-,120,db
4578,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:409,force_strike:437,skill_1:216,skill_2:173,skill_3:292,team_buff:803,s2_poison:643,s1fs:41,fs_poison:1559
1430,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:367,force_strike:402,skill_1:216,skill_2:151,skill_3:257,team_buff:0,s2_poison:0,s1fs:35,fs_poison:0
-,120,kdb
5035,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:450,force_strike:481,skill_1:238,skill_2:190,skill_3:321,team_buff:883,s2_poison:708,s1fs:45,fs_poison:1715
1574,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:404,force_strike:442,skill_1:238,skill_2:166,skill_3:282,team_buff:0,s2_poison:0,s1fs:38,fs_poison:0
-,120,rdb
4847,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:409,force_strike:437,skill_1:249,skill_2:199,skill_3:335,team_buff:867,s2_poison:740,s1fs:47,fs_poison:1559
1530,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:367,force_strike:402,skill_1:249,skill_2:174,skill_3:295,team_buff:0,s2_poison:0,s1fs:40,fs_poison:0
-,120,krdb
5332,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:450,force_strike:481,skill_1:274,skill_2:218,skill_3:369,team_buff:954,s2_poison:814,s1fs:52,fs_poison:1715
1683,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:404,force_strike:442,skill_1:274,skill_2:191,skill_3:325,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
-,180,_
4635,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:428,force_strike:415,skill_1:213,skill_2:187,skill_3:248,team_buff:804,s2_poison:618,s1fs:45,fs_poison:1673
1390,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:379,force_strike:379,skill_1:213,skill_2:162,skill_3:217,team_buff:0,s2_poison:0,s1fs:38,fs_poison:0
-,180,k
5099,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:471,force_strike:457,skill_1:234,skill_2:206,skill_3:273,team_buff:885,s2_poison:680,s1fs:49,fs_poison:1841
1529,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:417,force_strike:417,skill_1:234,skill_2:178,skill_3:239,team_buff:0,s2_poison:0,s1fs:42,fs_poison:0
-,180,r
4897,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:428,force_strike:415,skill_1:245,skill_2:215,skill_3:285,team_buff:869,s2_poison:711,s1fs:51,fs_poison:1673
1485,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:379,force_strike:379,skill_1:245,skill_2:186,skill_3:250,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
-,180,kr
5386,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:471,force_strike:457,skill_1:269,skill_2:236,skill_3:314,team_buff:956,s2_poison:782,s1fs:56,fs_poison:1841
1633,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:417,force_strike:417,skill_1:269,skill_2:205,skill_3:275,team_buff:0,s2_poison:0,s1fs:48,fs_poison:0
-,180,d
4635,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:428,force_strike:415,skill_1:213,skill_2:187,skill_3:248,team_buff:804,s2_poison:618,s1fs:45,fs_poison:1673
1390,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:379,force_strike:379,skill_1:213,skill_2:162,skill_3:217,team_buff:0,s2_poison:0,s1fs:38,fs_poison:0
-,180,kd
5099,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:471,force_strike:457,skill_1:234,skill_2:206,skill_3:273,team_buff:885,s2_poison:680,s1fs:49,fs_poison:1841
1529,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:417,force_strike:417,skill_1:234,skill_2:178,skill_3:239,team_buff:0,s2_poison:0,s1fs:42,fs_poison:0
-,180,b
4608,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:415,force_strike:425,skill_1:209,skill_2:180,skill_3:296,team_buff:832,s2_poison:586,s1fs:41,fs_poison:1621
1421,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:369,force_strike:387,skill_1:209,skill_2:162,skill_3:258,team_buff:0,s2_poison:0,s1fs:35,fs_poison:0
-,180,kb
5069,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:457,force_strike:468,skill_1:230,skill_2:198,skill_3:326,team_buff:915,s2_poison:645,s1fs:45,fs_poison:1783
1563,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:405,force_strike:426,skill_1:230,skill_2:178,skill_3:283,team_buff:0,s2_poison:0,s1fs:38,fs_poison:0
-,180,rd
4897,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:428,force_strike:415,skill_1:245,skill_2:215,skill_3:285,team_buff:869,s2_poison:711,s1fs:51,fs_poison:1673
1485,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:379,force_strike:379,skill_1:245,skill_2:186,skill_3:250,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
-,180,krd
5386,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:471,force_strike:457,skill_1:269,skill_2:236,skill_3:314,team_buff:956,s2_poison:782,s1fs:56,fs_poison:1841
1633,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:417,force_strike:417,skill_1:269,skill_2:205,skill_3:275,team_buff:0,s2_poison:0,s1fs:48,fs_poison:0
-,180,rb
4871,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:415,force_strike:425,skill_1:240,skill_2:207,skill_3:341,team_buff:898,s2_poison:674,s1fs:47,fs_poison:1621
1520,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:369,force_strike:387,skill_1:240,skill_2:186,skill_3:296,team_buff:0,s2_poison:0,s1fs:40,fs_poison:0
-,180,krb
5359,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:457,force_strike:468,skill_1:264,skill_2:227,skill_3:375,team_buff:988,s2_poison:742,s1fs:51,fs_poison:1783
1672,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:405,force_strike:426,skill_1:264,skill_2:205,skill_3:326,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
-,180,db
4608,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:415,force_strike:425,skill_1:209,skill_2:180,skill_3:296,team_buff:832,s2_poison:586,s1fs:41,fs_poison:1621
1421,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:369,force_strike:387,skill_1:209,skill_2:162,skill_3:258,team_buff:0,s2_poison:0,s1fs:35,fs_poison:0
-,180,kdb
5069,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:457,force_strike:468,skill_1:230,skill_2:198,skill_3:326,team_buff:915,s2_poison:645,s1fs:45,fs_poison:1783
1563,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:405,force_strike:426,skill_1:230,skill_2:178,skill_3:283,team_buff:0,s2_poison:0,s1fs:38,fs_poison:0
-,180,rdb
4871,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:415,force_strike:425,skill_1:240,skill_2:207,skill_3:341,team_buff:898,s2_poison:674,s1fs:47,fs_poison:1621
1520,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:369,force_strike:387,skill_1:240,skill_2:186,skill_3:296,team_buff:0,s2_poison:0,s1fs:40,fs_poison:0
-,180,krdb
5359,Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],<s1 defdown for 10s & 0 resist>,,attack:457,force_strike:468,skill_1:264,skill_2:227,skill_3:375,team_buff:988,s2_poison:742,s1fs:51,fs_poison:1783
1672,_c_Delphi,5*,shadow,dagger,3042,[Twinfold_Bonds+Stellar_Show][Marishiten],!<s1 defdown for 10s & 0 resist>,,attack:405,force_strike:426,skill_1:264,skill_2:205,skill_3:326,team_buff:0,s2_poison:0,s1fs:44,fs_poison:0
