-,60,_
2348,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:854,force_strike:76,skill_1:590,skill_2:282,skill_3:396,team_buff:0,s2_boost:0,s1_hit1:148
-,60,krd
3917,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1131,force_strike:100,skill_1:796,skill_2:375,skill_3:516,team_buff:144,s1_hit4:199,s2_boost:58,s1_hit1:195,s1_hit3:199,s1_hit2:199
2582,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:940,force_strike:83,skill_1:649,skill_2:310,skill_3:436,team_buff:0,s2_boost:0,s1_hit1:162
-,60,rb
3737,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:965,force_strike:92,skill_1:856,skill_2:511,skill_3:241,team_buff:137,s1_hit4:214,s2_boost:77,s1_hit1:210,s1_hit3:214,s1_hit2:214
2387,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:803,force_strike:76,skill_1:708,skill_2:423,skill_3:198,team_buff:0,s2_boost:0,s1_hit1:177
-,60,krb
4111,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1061,force_strike:101,skill_1:941,skill_2:563,skill_3:266,team_buff:151,s1_hit4:236,s2_boost:85,s1_hit1:231,s1_hit3:236,s1_hit2:236
2626,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:884,force_strike:83,skill_1:779,skill_2:465,skill_3:218,team_buff:0,s2_boost:0,s1_hit1:195
-,60,db
3395,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:965,force_strike:92,skill_1:744,skill_2:445,skill_3:210,team_buff:127,s1_hit4:186,s2_boost:67,s1_hit1:183,s1_hit3:186,s1_hit2:186
2190,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:803,force_strike:76,skill_1:616,skill_2:367,skill_3:172,team_buff:0,s2_boost:0,s1_hit1:154
-,60,kdb
3735,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1061,force_strike:101,skill_1:819,skill_2:489,skill_3:231,team_buff:140,s1_hit4:205,s2_boost:74,s1_hit1:201,s1_hit3:205,s1_hit2:205
2410,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:884,force_strike:83,skill_1:677,skill_2:404,skill_3:189,team_buff:0,s2_boost:0,s1_hit1:170
-,60,rdb
3737,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:965,force_strike:92,skill_1:856,skill_2:511,skill_3:241,team_buff:137,s1_hit4:214,s2_boost:77,s1_hit1:210,s1_hit3:214,s1_hit2:214
2387,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:803,force_strike:76,skill_1:708,skill_2:423,skill_3:198,team_buff:0,s2_boost:0,s1_hit1:177
-,60,krdb
4111,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1061,force_strike:101,skill_1:941,skill_2:563,skill_3:266,team_buff:151,s1_hit4:236,s2_boost:85,s1_hit1:231,s1_hit3:236,s1_hit2:236
2626,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:884,force_strike:83,skill_1:779,skill_2:465,skill_3:218,team_buff:0,s2_boost:0,s1_hit1:195
-,120,_
3183,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:961,force_strike:102,skill_1:680,skill_2:366,skill_3:306,team_buff:60,s1_hit4:170,s2_boost:23,s1_hit1:168,s1_hit3:170,s1_hit2:170
2165,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:805,force_strike:85,skill_1:565,skill_2:307,skill_3:259,team_buff:0,s2_boost:0,s1_hit1:141
-,120,k
3501,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1057,force_strike:112,skill_1:748,skill_2:403,skill_3:337,team_buff:66,s1_hit4:187,s2_boost:25,s1_hit1:185,s1_hit3:187,s1_hit2:187
2382,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:886,force_strike:94,skill_1:622,skill_2:338,skill_3:285,team_buff:0,s2_boost:0,s1_hit1:156
-,120,r
3497,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:961,force_strike:102,skill_1:782,skill_2:422,skill_3:352,team_buff:65,s1_hit4:196,s2_boost:26,s1_hit1:194,s1_hit3:196,s1_hit2:196
2356,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:805,force_strike:85,skill_1:650,skill_2:353,skill_3:298,team_buff:0,s2_boost:0,s1_hit1:163
-,120,kr
3846,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1057,force_strike:112,skill_1:860,skill_2:464,skill_3:387,team_buff:72,s1_hit4:215,s2_boost:29,s1_hit1:213,s1_hit3:215,s1_hit2:215
2592,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:886,force_strike:94,skill_1:715,skill_2:388,skill_3:327,team_buff:0,s2_boost:0,s1_hit1:179
-,120,d
3183,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:961,force_strike:102,skill_1:680,skill_2:366,skill_3:306,team_buff:60,s1_hit4:170,s2_boost:23,s1_hit1:168,s1_hit3:170,s1_hit2:170
2165,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:805,force_strike:85,skill_1:565,skill_2:307,skill_3:259,team_buff:0,s2_boost:0,s1_hit1:141
-,120,kd
3501,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1057,force_strike:112,skill_1:748,skill_2:403,skill_3:337,team_buff:66,s1_hit4:187,s2_boost:25,s1_hit1:185,s1_hit3:187,s1_hit2:187
2382,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:886,force_strike:94,skill_1:622,skill_2:338,skill_3:285,team_buff:0,s2_boost:0,s1_hit1:156
-,120,b
3333,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:957,force_strike:57,skill_1:736,skill_2:439,skill_3:308,team_buff:63,s1_hit4:184,s2_boost:33,s1_hit1:182,s1_hit3:184,s1_hit2:184
2246,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:803,force_strike:47,skill_1:615,skill_2:367,skill_3:258,team_buff:0,s2_boost:0,s1_hit1:154
-,120,kb
3666,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1052,force_strike:62,skill_1:809,skill_2:483,skill_3:339,team_buff:70,s1_hit4:203,s2_boost:36,s1_hit1:201,s1_hit3:203,s1_hit2:203
2471,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:883,force_strike:52,skill_1:677,skill_2:404,skill_3:284,team_buff:0,s2_boost:0,s1_hit1:169
-,120,rd
3497,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:961,force_strike:102,skill_1:782,skill_2:422,skill_3:352,team_buff:65,s1_hit4:196,s2_boost:26,s1_hit1:194,s1_hit3:196,s1_hit2:196
2356,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:805,force_strike:85,skill_1:650,skill_2:353,skill_3:298,team_buff:0,s2_boost:0,s1_hit1:163
-,120,krd
3846,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1057,force_strike:112,skill_1:860,skill_2:464,skill_3:387,team_buff:72,s1_hit4:215,s2_boost:29,s1_hit1:213,s1_hit3:215,s1_hit2:215
2592,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:886,force_strike:94,skill_1:715,skill_2:388,skill_3:327,team_buff:0,s2_boost:0,s1_hit1:179
-,120,rb
3676,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:957,force_strike:57,skill_1:846,skill_2:505,skill_3:355,team_buff:68,s1_hit4:212,s2_boost:38,s1_hit1:210,s1_hit3:212,s1_hit2:212
2455,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:803,force_strike:47,skill_1:707,skill_2:422,skill_3:297,team_buff:0,s2_boost:0,s1_hit1:177
-,120,krb
4044,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1052,force_strike:62,skill_1:931,skill_2:556,skill_3:390,team_buff:75,s1_hit4:233,s2_boost:42,s1_hit1:231,s1_hit3:233,s1_hit2:233
2701,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:883,force_strike:52,skill_1:778,skill_2:465,skill_3:326,team_buff:0,s2_boost:0,s1_hit1:195
-,120,db
3333,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:957,force_strike:57,skill_1:736,skill_2:439,skill_3:308,team_buff:63,s1_hit4:184,s2_boost:33,s1_hit1:182,s1_hit3:184,s1_hit2:184
2246,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:803,force_strike:47,skill_1:615,skill_2:367,skill_3:258,team_buff:0,s2_boost:0,s1_hit1:154
-,120,kdb
3666,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1052,force_strike:62,skill_1:809,skill_2:483,skill_3:339,team_buff:70,s1_hit4:203,s2_boost:36,s1_hit1:201,s1_hit3:203,s1_hit2:203
2471,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:883,force_strike:52,skill_1:677,skill_2:404,skill_3:284,team_buff:0,s2_boost:0,s1_hit1:169
-,120,rdb
3676,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:957,force_strike:57,skill_1:846,skill_2:505,skill_3:355,team_buff:68,s1_hit4:212,s2_boost:38,s1_hit1:210,s1_hit3:212,s1_hit2:212
2455,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:803,force_strike:47,skill_1:707,skill_2:422,skill_3:297,team_buff:0,s2_boost:0,s1_hit1:177
-,120,krdb
4044,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1052,force_strike:62,skill_1:931,skill_2:556,skill_3:390,team_buff:75,s1_hit4:233,s2_boost:42,s1_hit1:231,s1_hit3:233,s1_hit2:233
2701,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:883,force_strike:52,skill_1:778,skill_2:465,skill_3:326,team_buff:0,s2_boost:0,s1_hit1:195
-,180,_
3143,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:954,force_strike:97,skill_1:653,skill_2:388,skill_3:339,team_buff:40,s1_hit4:163,s2_boost:15,s1_hit1:162,s1_hit3:163,s1_hit2:163
2180,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:801,force_strike:82,skill_1:546,skill_2:326,skill_3:286,team_buff:0,s2_boost:0,s1_hit1:137
-,180,k
3458,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1049,force_strike:107,skill_1:719,skill_2:427,skill_3:373,team_buff:44,s1_hit4:180,s2_boost:17,s1_hit1:179,s1_hit3:180,s1_hit2:180
2398,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:882,force_strike:90,skill_1:600,skill_2:358,skill_3:315,team_buff:0,s2_boost:0,s1_hit1:150
-,180,r
3454,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:954,force_strike:97,skill_1:751,skill_2:446,skill_3:390,team_buff:43,s1_hit4:188,s2_boost:17,s1_hit1:187,s1_hit3:188,s1_hit2:188
2374,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:801,force_strike:82,skill_1:628,skill_2:375,skill_3:329,team_buff:0,s2_boost:0,s1_hit1:157
-,180,kr
3800,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1049,force_strike:107,skill_1:826,skill_2:491,skill_3:429,team_buff:47,s1_hit4:207,s2_boost:19,s1_hit1:205,s1_hit3:207,s1_hit2:207
2612,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:882,force_strike:90,skill_1:691,skill_2:412,skill_3:362,team_buff:0,s2_boost:0,s1_hit1:173
-,180,d
3143,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:954,force_strike:97,skill_1:653,skill_2:388,skill_3:339,team_buff:40,s1_hit4:163,s2_boost:15,s1_hit1:162,s1_hit3:163,s1_hit2:163
2180,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:801,force_strike:82,skill_1:546,skill_2:326,skill_3:286,team_buff:0,s2_boost:0,s1_hit1:137
-,180,kd
3458,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1049,force_strike:107,skill_1:719,skill_2:427,skill_3:373,team_buff:44,s1_hit4:180,s2_boost:17,s1_hit1:179,s1_hit3:180,s1_hit2:180
2398,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:882,force_strike:90,skill_1:600,skill_2:358,skill_3:315,team_buff:0,s2_boost:0,s1_hit1:150
-,180,b
3258,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:956,force_strike:53,skill_1:734,skill_2:438,skill_3:274,team_buff:42,s1_hit4:184,s2_boost:22,s1_hit1:183,s1_hit3:184,s1_hit2:184
2218,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:804,force_strike:44,skill_1:616,skill_2:368,skill_3:230,team_buff:0,s2_boost:0,s1_hit1:154
-,180,kb
3584,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1052,force_strike:58,skill_1:808,skill_2:482,skill_3:301,team_buff:46,s1_hit4:202,s2_boost:24,s1_hit1:201,s1_hit3:202,s1_hit2:202
2440,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:884,force_strike:48,skill_1:678,skill_2:405,skill_3:253,team_buff:0,s2_boost:0,s1_hit1:170
-,180,rd
3454,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:954,force_strike:97,skill_1:751,skill_2:446,skill_3:390,team_buff:43,s1_hit4:188,s2_boost:17,s1_hit1:187,s1_hit3:188,s1_hit2:188
2374,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:801,force_strike:82,skill_1:628,skill_2:375,skill_3:329,team_buff:0,s2_boost:0,s1_hit1:157
-,180,krd
3800,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1049,force_strike:107,skill_1:826,skill_2:491,skill_3:429,team_buff:47,s1_hit4:207,s2_boost:19,s1_hit1:205,s1_hit3:207,s1_hit2:207
2612,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:882,force_strike:90,skill_1:691,skill_2:412,skill_3:362,team_buff:0,s2_boost:0,s1_hit1:173
-,180,rb
3592,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:956,force_strike:53,skill_1:844,skill_2:504,skill_3:315,team_buff:45,s1_hit4:211,s2_boost:25,s1_hit1:210,s1_hit3:211,s1_hit2:211
2423,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:804,force_strike:44,skill_1:708,skill_2:423,skill_3:264,team_buff:0,s2_boost:0,s1_hit1:177
-,180,krb
3951,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1052,force_strike:58,skill_1:929,skill_2:555,skill_3:347,team_buff:50,s1_hit4:233,s2_boost:28,s1_hit1:231,s1_hit3:233,s1_hit2:233
2665,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:884,force_strike:48,skill_1:779,skill_2:465,skill_3:291,team_buff:0,s2_boost:0,s1_hit1:195
-,180,db
3258,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:956,force_strike:53,skill_1:734,skill_2:438,skill_3:274,team_buff:42,s1_hit4:184,s2_boost:22,s1_hit1:183,s1_hit3:184,s1_hit2:184
2218,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:804,force_strike:44,skill_1:616,skill_2:368,skill_3:230,team_buff:0,s2_boost:0,s1_hit1:154
-,180,kdb
3584,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1052,force_strike:58,skill_1:808,skill_2:482,skill_3:301,team_buff:46,s1_hit4:202,s2_boost:24,s1_hit1:201,s1_hit3:202,s1_hit2:202
2440,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:884,force_strike:48,skill_1:678,skill_2:405,skill_3:253,team_buff:0,s2_boost:0,s1_hit1:170
-,180,rdb
3592,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:956,force_strike:53,skill_1:844,skill_2:504,skill_3:315,team_buff:45,s1_hit4:211,s2_boost:25,s1_hit1:210,s1_hit3:211,s1_hit2:211
2423,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:804,force_strike:44,skill_1:708,skill_2:423,skill_3:264,team_buff:0,s2_boost:0,s1_hit1:177
-,180,krdb
3951,W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],<hp70 & hit15 & big hitbox & 80 resist>,,attack:1052,force_strike:58,skill_1:929,skill_2:555,skill_3:347,team_buff:50,s1_hit4:233,s2_boost:28,s1_hit1:231,s1_hit3:233,s1_hit2:233
2665,_c_W_Aoi,5星,风,匕,2999,[RR+FoG][Zephyr],!<hp70 & hit15 & big hitbox & 80 resist>,,attack:884,force_strike:48,skill_1:779,skill_2:465,skill_3:291,team_buff:0,s2_boost:0,s1_hit1:195
