dps,name,star,element,weapon,str,amulets,condition,comment,7273,Xander,5星,水,剑,2845,[Together_We_Stand+RR],<hp70>,10 stacks striker's strength,attack:1165,force_strike:1297,skill_1:3590,skill_2:1220,skill_3:0,team_buff:0
6955,_c_Xander,5星,水,剑,2845,[Together_We_Stand+RR],!<hp70>,10 stacks striker's strength,attack:1114,force_strike:1240,skill_1:3433,skill_2:1166,skill_3:0,team_buff:0
2820,_c_Louise,5星,风,弓,2935,[Forest_Bonds+Stellar_Show],!<rollfs>,poison*3,attack:832,force_strike:0,skill_1:1174,skill_2:656,skill_3:0,team_buff:0,s2hitpoison:91,s1_poison:65
3021,Berserker,4星,暗,剑,2848,[RR+FP],<hp70 & last offense>,,attack:1064,force_strike:454,skill_1:1502,skill_2:0,skill_3:0,team_buff:0
2686,_c_Berserker,4星,暗,剑,2848,[RR+FP],!<hp70 & last offense>,,attack:936,force_strike:402,skill_1:1347,skill_2:0,skill_3:0,team_buff:0
2900,Berserker,4星,暗,剑,2848,[RR+FP],<hp70 & last offense>,,attack:1031,force_strike:440,skill_1:1429,skill_2:0,skill_3:0,team_buff:0
2662,_c_Berserker,4星,暗,剑,2848,[RR+FP],!<hp70 & last offense>,,attack:941,force_strike:403,skill_1:1317,skill_2:0,skill_3:0,team_buff:0
2882,Berserker,4星,暗,剑,2848,[RR+FP],<hp70 & last offense>,,attack:1013,force_strike:431,skill_1:1437,skill_2:0,skill_3:0,team_buff:0
2676,_c_Berserker,4星,暗,剑,2848,[RR+FP],!<hp70 & last offense>,,attack:937,force_strike:399,skill_1:1339,skill_2:0,skill_3:0,team_buff:0
3559,Euden,4星,火,剑,3030,[RR+FP],<hp70>,,attack:802,force_strike:517,skill_1:1237,skill_2:442,skill_3:399,team_buff:160
3392,_c_Euden,4星,火,剑,3030,[RR+FP],!<hp70>,,attack:763,force_strike:491,skill_1:1176,skill_2:420,skill_3:379,team_buff:160
3617,Euden,4星,火,剑,3030,[RR+FP],<hp70>,,attack:786,force_strike:505,skill_1:1238,skill_2:516,skill_3:399,team_buff:170
3447,_c_Euden,4星,火,剑,3030,[RR+FP],!<hp70>,,attack:747,force_strike:481,skill_1:1177,skill_2:490,skill_3:379,team_buff:170
3645,Euden,4星,火,剑,3030,[RR+FP],<hp70>,,attack:769,force_strike:494,skill_1:1240,skill_2:491,skill_3:465,team_buff:183
3475,_c_Euden,4星,火,剑,3030,[RR+FP],!<hp70>,,attack:731,force_strike:470,skill_1:1179,skill_2:467,skill_3:442,team_buff:183
3720,Karl,4星,火,剑,2995,[RR+FP],<hp70>,,attack:1014,force_strike:432,skill_1:1252,skill_2:0,skill_3:454,team_buff:566
3422,_c_Karl,4星,火,剑,2995,[RR+FP],!<hp70>,,attack:918,force_strike:391,skill_1:1134,skill_2:0,skill_3:411,team_buff:566
3917,Karl,4星,火,剑,2995,[RR+FP],<hp70>,,attack:988,force_strike:415,skill_1:1278,skill_2:0,skill_3:570,team_buff:664
3610,_c_Karl,4星,火,剑,2995,[RR+FP],!<hp70>,,attack:895,force_strike:375,skill_1:1157,skill_2:0,skill_3:516,team_buff:664
4020,Karl,4星,火,剑,2995,[RR+FP],<hp70>,,attack:998,force_strike:427,skill_1:1283,skill_2:0,skill_3:593,team_buff:717
3708,_c_Karl,4星,火,剑,2995,[RR+FP],!<hp70>,,attack:904,force_strike:387,skill_1:1162,skill_2:0,skill_3:537,team_buff:717
3530,Naveed,5星,火,剑,3099,[First_Rate_Hospitality+The_Shining_Overlord],<hp70>,,attack:871,force_strike:244,skill_1:1722,skill_2:0,skill_3:691,team_buff:0
3362,_c_Naveed,5星,火,剑,3099,[First_Rate_Hospitality+The_Shining_Overlord],!<hp70>,,attack:829,force_strike:233,skill_1:1640,skill_2:0,skill_3:658,team_buff:0
3405,Naveed,5星,火,剑,3093,[RR+FP],<hp70>,,attack:780,force_strike:376,skill_1:1665,skill_2:0,skill_3:583,team_buff:0
3238,_c_Naveed,5星,火,剑,3093,[RR+FP],!<hp70>,,attack:741,force_strike:358,skill_1:1583,skill_2:0,skill_3:554,team_buff:0
3524,Naveed,5星,火,剑,3114,[The_Shining_Overlord+Jewels_of_the_Sun],<hp70>,,attack:851,force_strike:235,skill_1:1892,skill_2:0,skill_3:544,team_buff:0
3317,_c_Naveed,5星,火,剑,3114,[The_Shining_Overlord+Jewels_of_the_Sun],!<hp70>,,attack:801,force_strike:221,skill_1:1781,skill_2:0,skill_3:512,team_buff:0
3644,Raemond,3星,光,剑,3026,[RR+FP],<hp70>,,attack:873,force_strike:562,skill_1:1098,skill_2:552,skill_3:557,team_buff:0
3465,_c_Raemond,3星,光,剑,3026,[RR+FP],!<hp70>,,attack:830,force_strike:535,skill_1:1044,skill_2:525,skill_3:529,team_buff:0
3597,Raemond,3星,光,剑,3026,[RR+FP],<hp70>,,attack:867,force_strike:555,skill_1:1129,skill_2:568,skill_3:477,team_buff:0
3420,_c_Raemond,3星,光,剑,3026,[RR+FP],!<hp70>,,attack:825,force_strike:528,skill_1:1073,skill_2:540,skill_3:453,team_buff:0
3600,Raemond,3星,光,剑,3026,[RR+FP],<hp70>,,attack:856,force_strike:551,skill_1:1121,skill_2:564,skill_3:505,team_buff:0
3423,_c_Raemond,3星,光,剑,3026,[RR+FP],!<hp70>,,attack:814,force_strike:524,skill_1:1066,skill_2:536,skill_3:480,team_buff:0
3850,Rodrigo,3星,暗,剑,2941,[RR+FP],<hp70>,,attack:1089,force_strike:589,skill_1:1447,skill_2:723,skill_3:0,team_buff:0
3487,_c_Rodrigo,3星,暗,剑,2941,[RR+FP],!<hp70>,,attack:986,force_strike:533,skill_1:1310,skill_2:655,skill_3:0,team_buff:0
3847,Rodrigo,3星,暗,剑,2941,[RR+FP],<hp70>,,attack:1087,force_strike:578,skill_1:1529,skill_2:652,skill_3:0,team_buff:0
3484,_c_Rodrigo,3星,暗,剑,2941,[RR+FP],!<hp70>,,attack:984,force_strike:523,skill_1:1384,skill_2:590,skill_3:0,team_buff:0
3825,Rodrigo,3星,暗,剑,2941,[RR+FP],<hp70>,,attack:1081,force_strike:566,skill_1:1502,skill_2:676,skill_3:0,team_buff:0
3464,_c_Rodrigo,3星,暗,剑,2941,[RR+FP],!<hp70>,,attack:979,force_strike:512,skill_1:1360,skill_2:612,skill_3:0,team_buff:0
4184,Xander,5星,水,剑,2864,[The_Shining_Overlord+Jewels_of_the_Sun],<hp70>,c2+fs,attack:697,force_strike:776,skill_1:1493,skill_2:577,skill_3:640,team_buff:0
3914,_c_Xander,5星,水,剑,2864,[The_Shining_Overlord+Jewels_of_the_Sun],!<hp70>,c2+fs,attack:652,force_strike:725,skill_1:1397,skill_2:540,skill_3:598,team_buff:0
4250,Xander,5星,水,剑,2864,[The_Shining_Overlord+Jewels_of_the_Sun],<hp70>,c2+fs,attack:700,force_strike:779,skill_1:1474,skill_2:664,skill_3:631,team_buff:0
3976,_c_Xander,5星,水,剑,2864,[The_Shining_Overlord+Jewels_of_the_Sun],!<hp70>,c2+fs,attack:655,force_strike:729,skill_1:1379,skill_2:621,skill_3:591,team_buff:0
4222,Xander,5星,水,剑,2864,[The_Shining_Overlord+Jewels_of_the_Sun],<hp70>,c2+fs,attack:699,force_strike:778,skill_1:1480,skill_2:699,skill_3:564,team_buff:0
3949,_c_Xander,5星,水,剑,2864,[The_Shining_Overlord+Jewels_of_the_Sun],!<hp70>,c2+fs,attack:654,force_strike:728,skill_1:1385,skill_2:654,skill_3:527,team_buff:0
4316,Zardin,3星,水,剑,2695,[The_Shining_Overlord+LC],<hp70 & hp100>,,attack:1070,force_strike:492,skill_1:1446,skill_2:651,skill_3:656,team_buff:0
3784,_c_Zardin,3星,水,剑,2695,[The_Shining_Overlord+LC],!<hp70 & hp100>,,attack:938,force_strike:431,skill_1:1268,skill_2:570,skill_3:575,team_buff:0
4254,Zardin,3星,水,剑,2695,[The_Shining_Overlord+LC],<hp70 & hp100>,,attack:1069,force_strike:491,skill_1:1473,skill_2:663,skill_3:556,team_buff:0
3730,_c_Zardin,3星,水,剑,2695,[The_Shining_Overlord+LC],!<hp70 & hp100>,,attack:937,force_strike:431,skill_1:1291,skill_2:581,skill_3:488,team_buff:0
4307,Zardin,3星,水,剑,2695,[The_Shining_Overlord+LC],<hp70 & hp100>,,attack:1044,force_strike:480,skill_1:1529,skill_2:660,skill_3:592,team_buff:0
3777,_c_Zardin,3星,水,剑,2695,[The_Shining_Overlord+LC],!<hp70 & hp100>,,attack:916,force_strike:421,skill_1:1341,skill_2:579,skill_3:519,team_buff:0
3856,Aoi,3星,火,刀,2334,[RR+CE],<hp70>,Sakuya,attack:1136,force_strike:0,skill_1:1646,skill_2:740,skill_3:332,team_buff:0
3308,_c_Aoi,3星,火,刀,2334,[RR+CE],!<hp70>,Sakuya,attack:974,force_strike:0,skill_1:1412,skill_2:635,skill_3:284,team_buff:0
4022,Aoi,3星,火,刀,2334,[RR+CE],<hp70>,Sakuya,attack:1104,force_strike:0,skill_1:1665,skill_2:749,skill_3:503,team_buff:0
3450,_c_Aoi,3星,火,刀,2334,[RR+CE],!<hp70>,Sakuya,attack:947,force_strike:0,skill_1:1428,skill_2:642,skill_3:431,team_buff:0
3995,Aoi,3星,火,刀,2334,[RR+CE],<hp70>,Sakuya,attack:1108,force_strike:0,skill_1:1679,skill_2:755,skill_3:451,team_buff:0
3427,_c_Aoi,3星,火,刀,2334,[RR+CE],!<hp70>,Sakuya,attack:950,force_strike:0,skill_1:1441,skill_2:648,skill_3:387,team_buff:0
3955,Celliera,4星,水,刀,2810,[RR+Jewels_of_the_Sun],<hp70>,,attack:1681,force_strike:0,skill_1:2273,skill_2:0,skill_3:0,team_buff:0
3364,_c_Celliera,4星,水,刀,2810,[RR+Jewels_of_the_Sun],!<hp70>,,attack:1430,force_strike:0,skill_1:1934,skill_2:0,skill_3:0,team_buff:0
4015,Celliera,4星,水,刀,2810,[RR+Jewels_of_the_Sun],<hp70>,,attack:1718,force_strike:0,skill_1:2296,skill_2:0,skill_3:0,team_buff:0
3415,_c_Celliera,4星,水,刀,2810,[RR+Jewels_of_the_Sun],!<hp70>,,attack:1462,force_strike:0,skill_1:1953,skill_2:0,skill_3:0,team_buff:0
4056,Celliera,4星,水,刀,2810,[RR+Jewels_of_the_Sun],<hp70>,,attack:1736,force_strike:0,skill_1:2320,skill_2:0,skill_3:0,team_buff:0
3450,_c_Celliera,4星,水,刀,2810,[RR+Jewels_of_the_Sun],!<hp70>,,attack:1476,force_strike:0,skill_1:1973,skill_2:0,skill_3:0,team_buff:0
3380,H_Edward,3星,光,刀,3041,[RR+CE],<hp70 & hp100>,,attack:1355,force_strike:0,skill_1:1421,skill_2:604,skill_3:0,team_buff:0
2810,_c_H_Edward,3星,光,刀,3041,[RR+CE],!<hp70 & hp100>,,attack:1126,force_strike:0,skill_1:1181,skill_2:502,skill_3:0,team_buff:0
3472,H_Edward,3星,光,刀,3041,[RR+CE],<hp70 & hp100>,,attack:1316,force_strike:0,skill_1:1548,skill_2:607,skill_3:0,team_buff:0
2887,_c_H_Edward,3星,光,刀,3041,[RR+CE],!<hp70 & hp100>,,attack:1094,force_strike:0,skill_1:1287,skill_2:505,skill_3:0,team_buff:0
3510,H_Edward,3星,光,刀,3041,[RR+CE],<hp70 & hp100>,,attack:1318,force_strike:0,skill_1:1586,skill_2:606,skill_3:0,team_buff:0
2918,_c_H_Edward,3星,光,刀,3041,[RR+CE],!<hp70 & hp100>,,attack:1095,force_strike:0,skill_1:1318,skill_2:504,skill_3:0,team_buff:0
3536,Jurota,3星,水,刀,2800,[RR+CE],<hp70>,,attack:1662,force_strike:0,skill_1:1873,skill_2:0,skill_3:0,team_buff:0
3103,_c_Jurota,3星,水,刀,2800,[RR+CE],!<hp70>,,attack:1458,force_strike:0,skill_1:1644,skill_2:0,skill_3:0,team_buff:0
3643,Jurota,3星,水,刀,2800,[RR+CE],<hp70>,,attack:1620,force_strike:0,skill_1:2022,skill_2:0,skill_3:0,team_buff:0
3197,_c_Jurota,3星,水,刀,2800,[RR+CE],!<hp70>,,attack:1422,force_strike:0,skill_1:1775,skill_2:0,skill_3:0,team_buff:0
3701,Jurota,3星,水,刀,2800,[RR+CE],<hp70>,,attack:1625,force_strike:0,skill_1:2076,skill_2:0,skill_3:0,team_buff:0
3248,_c_Jurota,3星,水,刀,2800,[RR+CE],!<hp70>,,attack:1426,force_strike:0,skill_1:1822,skill_2:0,skill_3:0,team_buff:0
4400,Melody,3星,风,刀,3040,[Halidom_Grooms+RR],<hp70 & hp100>,no s2,attack:1927,force_strike:0,skill_1:0,skill_2:0,skill_3:686,team_buff:1786
4155,_c_Melody,3星,风,刀,3040,[Halidom_Grooms+RR],!<hp70 & hp100>,no s2,attack:1747,force_strike:0,skill_1:0,skill_2:0,skill_3:622,team_buff:1786
4659,Melody,3星,风,刀,3040,[Halidom_Grooms+RR],<hp70 & hp100>,no s2,attack:1957,force_strike:0,skill_1:0,skill_2:0,skill_3:684,team_buff:2017
4411,_c_Melody,3星,风,刀,3040,[Halidom_Grooms+RR],!<hp70 & hp100>,no s2,attack:1774,force_strike:0,skill_1:0,skill_2:0,skill_3:620,team_buff:2017
4833,Melody,3星,风,刀,3040,[Halidom_Grooms+RR],<hp70 & hp100>,no s2,attack:1952,force_strike:0,skill_1:0,skill_2:0,skill_3:800,team_buff:2081
4576,_c_Melody,3星,风,刀,3040,[Halidom_Grooms+RR],!<hp70 & hp100>,no s2,attack:1769,force_strike:0,skill_1:0,skill_2:0,skill_3:725,team_buff:2081
4849,Mikoto,5星,火,刀,2876,[LC+RR],<connect s1 & hp70>,Arctos,attack:2235,force_strike:0,skill_1:1900,skill_2:0,skill_3:714,team_buff:0
3763,_c_Mikoto,5星,火,刀,2876,[LC+RR],!<connect s1 & hp70>,Arctos,attack:1836,force_strike:0,skill_1:1338,skill_2:0,skill_3:587,team_buff:0
5062,Mikoto,5星,火,刀,2876,[LC+RR],<connect s1 & hp70>,Arctos,attack:2213,force_strike:0,skill_1:1941,skill_2:0,skill_3:906,team_buff:0
3927,_c_Mikoto,5星,火,刀,2876,[LC+RR],!<connect s1 & hp70>,Arctos,attack:1850,force_strike:0,skill_1:1341,skill_2:0,skill_3:736,team_buff:0
5086,Mikoto,5星,火,刀,2876,[LC+RR],<connect s1 & hp70>,Arctos,attack:2243,force_strike:0,skill_1:1979,skill_2:0,skill_3:863,team_buff:0
3991,_c_Mikoto,5星,火,刀,2876,[LC+RR],!<connect s1 & hp70>,Arctos,attack:1864,force_strike:0,skill_1:1341,skill_2:0,skill_3:785,team_buff:0
3671,Taro,3星,暗,刀,3143,[RR+CE],<hp70>,,attack:1136,force_strike:0,skill_1:1367,skill_2:614,skill_3:552,team_buff:0
3228,_c_Taro,3星,暗,刀,3143,[RR+CE],!<hp70>,,attack:999,force_strike:0,skill_1:1202,skill_2:540,skill_3:485,team_buff:0
3568,Taro,3星,暗,刀,3143,[RR+CE],<hp70>,,attack:1147,force_strike:0,skill_1:1381,skill_2:620,skill_3:418,team_buff:0
3138,_c_Taro,3星,暗,刀,3143,[RR+CE],!<hp70>,,attack:1009,force_strike:0,skill_1:1214,skill_2:545,skill_3:367,team_buff:0
3574,Taro,3星,暗,刀,3143,[RR+CE],<hp70>,,attack:1157,force_strike:0,skill_1:1392,skill_2:556,skill_3:468,team_buff:0
3143,_c_Taro,3星,暗,刀,3143,[RR+CE],!<hp70>,,attack:1017,force_strike:0,skill_1:1224,skill_2:489,skill_3:412,team_buff:0
3584,Althemia,3星,暗,法,2919,[RR+FoG],<hit15 & hp100 & hp70>,,attack:1368,force_strike:0,skill_1:1528,skill_2:687,skill_3:0,team_buff:0
2678,_c_Althemia,3星,暗,法,2919,[RR+FoG],!<hit15 & hp100 & hp70>,,attack:1156,force_strike:0,skill_1:1049,skill_2:471,skill_3:0,team_buff:0
3593,Althemia,3星,暗,法,2919,[RR+FoG],<hit15 & hp100 & hp70>,,attack:1364,force_strike:0,skill_1:1537,skill_2:691,skill_3:0,team_buff:0
2683,_c_Althemia,3星,暗,法,2919,[RR+FoG],!<hit15 & hp100 & hp70>,,attack:1153,force_strike:0,skill_1:1055,skill_2:474,skill_3:0,team_buff:0
3687,Althemia,3星,暗,法,2919,[RR+FoG],<hit15 & hp100 & hp70>,,attack:1373,force_strike:0,skill_1:1622,skill_2:691,skill_3:0,team_buff:0
2749,_c_Althemia,3星,暗,法,2919,[RR+FoG],!<hit15 & hp100 & hp70>,,attack:1161,force_strike:0,skill_1:1114,skill_2:474,skill_3:0,team_buff:0
3696,Amane,4星,光,法,3119,[RR+FoG],<hp70 & hit15>,,attack:1471,force_strike:0,skill_1:1587,skill_2:0,skill_3:638,team_buff:0
3124,_c_Amane,4星,光,法,3119,[RR+FoG],!<hp70 & hit15>,,attack:1243,force_strike:0,skill_1:1341,skill_2:0,skill_3:539,team_buff:0
3614,Amane,4星,光,法,3119,[RR+FoG],<hp70 & hit15>,,attack:1513,force_strike:0,skill_1:1462,skill_2:0,skill_3:638,team_buff:0
3055,_c_Amane,4星,光,法,3119,[RR+FoG],!<hp70 & hit15>,,attack:1279,force_strike:0,skill_1:1236,skill_2:0,skill_3:539,team_buff:0
3553,Amane,4星,光,法,3119,[RR+FoG],<hp70 & hit15>,,attack:1523,force_strike:0,skill_1:1499,skill_2:0,skill_3:530,team_buff:0
3003,_c_Amane,4星,光,法,3119,[RR+FoG],!<hp70 & hit15>,,attack:1287,force_strike:0,skill_1:1267,skill_2:0,skill_3:448,team_buff:0
3694,D_Xander,4星,水,法,2894,[RR+FoG],<hp70 & energy & hit15>,,attack:1455,force_strike:0,skill_1:1417,skill_2:0,skill_3:568,team_buff:190,team_energy:62
3082,_c_D_Xander,4星,水,法,2894,[RR+FoG],!<hp70 & energy & hit15>,,attack:1222,force_strike:0,skill_1:1190,skill_2:0,skill_3:478,team_buff:190
3809,D_Xander,4星,水,法,2894,[RR+FoG],<hp70 & energy & hit15>,,attack:1473,force_strike:0,skill_1:1434,skill_2:0,skill_3:568,team_buff:270,team_energy:62
3191,_c_D_Xander,4星,水,法,2894,[RR+FoG],!<hp70 & energy & hit15>,,attack:1237,force_strike:0,skill_1:1205,skill_2:0,skill_3:478,team_buff:270
3881,D_Xander,4星,水,法,2894,[RR+FoG],<hp70 & energy & hit15>,,attack:1479,force_strike:0,skill_1:1440,skill_2:0,skill_3:568,team_buff:296,team_energy:62,s1_energized:33
3228,_c_D_Xander,4星,水,法,2894,[RR+FoG],!<hp70 & energy & hit15>,,attack:1242,force_strike:0,skill_1:1210,skill_2:0,skill_3:478,team_buff:296
3141,Kleimann,4星,暗,法,2941,[RR+FoG],<hp70 & hit15>,,attack:1196,force_strike:158,skill_1:1332,skill_2:454,skill_3:0,team_buff:0
2655,_c_Kleimann,4星,暗,法,2941,[RR+FoG],!<hp70 & hit15>,,attack:1011,force_strike:133,skill_1:1126,skill_2:383,skill_3:0,team_buff:0
3353,Kleimann,4星,暗,法,2941,[RR+FoG],<hp70 & hit15>,,attack:1201,force_strike:118,skill_1:1466,skill_2:567,skill_3:0,team_buff:0
2834,_c_Kleimann,4星,暗,法,2941,[RR+FoG],!<hp70 & hit15>,,attack:1015,force_strike:100,skill_1:1239,skill_2:479,skill_3:0,team_buff:0
3430,Kleimann,4星,暗,法,2941,[RR+FoG],<hp70 & hit15>,,attack:1198,force_strike:118,skill_1:1508,skill_2:604,skill_3:0,team_buff:0
2899,_c_Kleimann,4星,暗,法,2941,[RR+FoG],!<hp70 & hit15>,,attack:1012,force_strike:100,skill_1:1275,skill_2:511,skill_3:0,team_buff:0
3868,Lily,5星,水,法,2918,[RR+LC],<hp70 & hp100>,(RR+EoL>RR+LC>RR+CE at hp100;RR+LC=RR+CE at hp70),attack:1122,force_strike:0,skill_1:1338,skill_2:808,skill_3:599,team_buff:0
3186,_c_Lily,5星,水,法,2918,[RR+LC],!<hp70 & hp100>,(RR+EoL>RR+LC>RR+CE at hp100;RR+LC=RR+CE at hp70),attack:924,force_strike:0,skill_1:1102,skill_2:665,skill_3:493,team_buff:0
3843,Lily,5星,水,法,2918,[RR+LC],<hp70 & hp100>,(RR+EoL>RR+LC>RR+CE at hp100;RR+LC=RR+CE at hp70),attack:1199,force_strike:0,skill_1:1355,skill_2:681,skill_3:607,team_buff:0
3165,_c_Lily,5星,水,法,2918,[RR+LC],!<hp70 & hp100>,(RR+EoL>RR+LC>RR+CE at hp100;RR+LC=RR+CE at hp70),attack:987,force_strike:0,skill_1:1116,skill_2:561,skill_3:500,team_buff:0
3777,Lily,5星,水,法,2918,[RR+LC],<hp70 & hp100>,(RR+EoL>RR+LC>RR+CE at hp100;RR+LC=RR+CE at hp70),attack:1178,force_strike:0,skill_1:1264,skill_2:727,skill_3:607,team_buff:0
3111,_c_Lily,5星,水,法,2918,[RR+LC],!<hp70 & hp100>,(RR+EoL>RR+LC>RR+CE at hp100;RR+LC=RR+CE at hp70),attack:970,force_strike:0,skill_1:1041,skill_2:599,skill_3:500,team_buff:0
3385,Lucretia,5星,光,法,3160,[RR+FoG],<hp70 & energy & hit15>,,attack:1440,force_strike:0,skill_1:1375,skill_2:0,skill_3:285,team_buff:0,team_energy:156,s1_energized:127
2532,_c_Lucretia,5星,光,法,3160,[RR+FoG],!<hp70 & energy & hit15>,,attack:1171,force_strike:0,skill_1:1119,skill_2:0,skill_3:241,team_buff:0
3522,Lucretia,5星,光,法,3160,[RR+FoG],<hp70 & energy & hit15>,,attack:1422,force_strike:0,skill_1:1387,skill_2:0,skill_3:428,team_buff:0,team_energy:156,s1_energized:127
2647,_c_Lucretia,5星,光,法,3160,[RR+FoG],!<hp70 & energy & hit15>,,attack:1156,force_strike:0,skill_1:1129,skill_2:0,skill_3:362,team_buff:0
3628,Lucretia,5星,光,法,3160,[RR+FoG],<hp70 & energy & hit15>,,attack:1427,force_strike:0,skill_1:1486,skill_2:0,skill_3:379,team_buff:0,team_energy:167,s1_energized:168
2664,_c_Lucretia,5星,光,法,3160,[RR+FoG],!<hp70 & energy & hit15>,,attack:1144,force_strike:0,skill_1:1199,skill_2:0,skill_3:320,team_buff:0
4169,Maribelle,5星,风,法,3051,[RR+FoG],<hit15 & hp100 & hp70>,,attack:1195,force_strike:0,skill_1:1850,skill_2:951,skill_3:0,team_buff:172
2993,_c_Maribelle,5星,风,法,3051,[RR+FoG],!<hit15 & hp100 & hp70>,,attack:1010,force_strike:0,skill_1:1195,skill_2:614,skill_3:0,team_buff:172
